YEAR_COURSE,PROV_NAME,SBJ_NAME, STUDENT_CNT ,AVG_SCORE,SD_SCORE,MED_SCORE,MOD_SCORE,MIN_SCORE,MAX_SCORE
2561,?????????????,???????," 64,553 ",60.40,16.91,62.00,68.00,8.00,100.00
2561,?????????????,??????????," 64,502 ",36.51,17.82,30.00,28.00,4.00,100.00
2561,?????????????,??????????," 64,525 ",36.82,21.14,32.00,24.00,0.00,100.00
2561,?????????????,???????????," 64,458 ",39.31,13.18,38.00,34.00,0.00,100.00
2561,???????????,???????," 13,365 ",56.66,15.96,57.00,58.00,6.00,97.00
2561,???????????,??????????," 13,351 ",31.16,12.76,28.00,28.00,4.00,100.00
2561,???????????,??????????," 13,359 ",30.74,15.78,28.00,24.00,0.00,100.00
2561,???????????,???????????," 13,351 ",36.37,10.78,36.00,34.00,8.00,92.00
2561,???????,???????," 11,559 ",58.27,16.28,60.00,62.00,10.00,97.00
2561,???????,??????????," 11,560 ",33.18,14.37,30.00,26.00,6.00,98.00
2561,???????,??????????," 11,561 ",32.96,17.25,28.00,24.00,0.00,100.00
2561,???????,???????????," 11,552 ",37.35,11.28,36.00,34.00,8.00,96.00
2561,????????,???????," 11,516 ",55.80,16.31,56.00,58.00,9.00,100.00
2561,????????,??????????," 11,506 ",31.00,12.71,28.00,26.00,6.00,100.00
2561,????????,??????????," 11,516 ",31.62,17.32,28.00,24.00,0.00,100.00
2561,????????,???????????," 11,505 ",36.57,11.41,34.00,34.00,8.00,96.00
2561,???????????????,???????," 8,498 ",52.61,15.60,52.00,56.00,12.00,97.00
2561,???????????????,??????????," 8,491 ",28.44,10.36,26.00,26.00,6.00,96.00
2561,???????????????,??????????," 8,496 ",28.87,15.20,24.00,24.00,0.00,100.00
2561,???????????????,???????????," 8,492 ",34.54,10.30,34.00,32.00,8.00,96.00
2561,???????,???????," 3,051 ",53.18,15.60,53.00,50.00,14.00,96.00
2561,???????,??????????," 3,046 ",27.88,8.99,26.00,26.00,6.00,96.00
2561,???????,??????????," 3,050 ",28.38,14.33,24.00,24.00,0.00,100.00
2561,???????,???????????," 3,046 ",35.11,10.25,34.00,30.00,10.00,90.00
2561,??????,???????," 7,737 ",54.32,15.86,54.00,56.00,8.00,97.00
2561,??????,??????????," 7,735 ",28.96,10.57,28.00,26.00,4.00,98.00
2561,??????,??????????," 7,737 ",29.59,15.81,28.00,24.00,0.00,100.00
2561,??????,???????????," 7,735 ",35.38,10.87,34.00,34.00,0.00,94.00
2561,?????????,???????," 2,124 ",53.50,15.57,54.00,49.00,10.00,94.00
2561,?????????,??????????," 2,121 ",27.71,8.49,26.00,26.00,8.00,92.00
2561,?????????,??????????," 2,124 ",28.33,14.17,24.00,24.00,0.00,100.00
2561,?????????,???????????," 2,121 ",35.22,10.02,34.00,36.00,8.00,88.00
2561,??????,???????," 2,678 ",51.70,15.21,51.00,40.00,16.00,95.00
2561,??????,??????????," 2,669 ",27.71,8.32,26.00,26.00,8.00,82.00
2561,??????,??????????," 2,678 ",27.63,13.60,24.00,24.00,0.00,100.00
2561,??????,???????????," 2,672 ",34.43,9.73,34.00,32.00,10.00,90.00
2561,???????,???????," 6,277 ",52.60,15.77,52.00,49.00,9.00,96.00
2561,???????,??????????," 6,269 ",28.25,9.61,26.00,26.00,6.00,94.00
2561,???????,??????????," 6,273 ",28.21,13.64,24.00,24.00,0.00,100.00
2561,???????,???????????," 6,268 ",34.61,10.04,34.00,34.00,8.00,88.00
2561,??????,???????," 18,663 ",57.30,15.64,58.00,64.00,12.00,99.00
2561,??????,??????????," 18,670 ",31.36,13.00,28.00,26.00,6.00,100.00
2561,??????,??????????," 18,659 ",31.77,16.92,28.00,24.00,0.00,100.00
2561,??????,???????????," 18,660 ",37.32,11.15,36.00,32.00,4.00,96.00
2561,?????,???????," 8,701 ",56.87,15.46,57.00,60.00,10.00,98.00
2561,?????,??????????," 8,700 ",30.92,12.57,28.00,26.00,4.00,98.00
2561,?????,??????????," 8,700 ",31.62,16.41,28.00,24.00,0.00,100.00
2561,?????,???????????," 8,698 ",37.28,11.36,36.00,36.00,6.00,100.00
2561,????????,???????," 5,389 ",57.19,15.63,58.00,60.00,16.00,97.00
2561,????????,??????????," 5,384 ",29.94,11.77,28.00,26.00,6.00,96.00
2561,????????,??????????," 5,389 ",32.40,16.68,28.00,24.00,0.00,100.00
2561,????????,???????????," 5,382 ",37.18,10.85,36.00,36.00,10.00,96.00
2561,????,???????," 2,261 ",55.73,15.34,56.00,63.00,15.00,94.00
2561,????,??????????," 2,262 ",28.89,10.05,28.00,28.00,8.00,92.00
2561,????,??????????," 2,261 ",30.68,13.89,28.00,28.00,4.00,100.00
2561,????,???????????," 2,261 ",36.14,10.23,36.00,32.00,8.00,80.00
2561,??????????,???????," 7,523 ",53.39,15.61,53.00,44.00,12.00,96.00
2561,??????????,??????????," 7,518 ",28.43,9.92,28.00,24.00,8.00,98.00
2561,??????????,??????????," 7,523 ",28.54,14.28,24.00,24.00,0.00,100.00
2561,??????????,???????????," 7,518 ",35.16,10.43,34.00,32.00,8.00,92.00
2561,??????????,???????," 5,214 ",53.15,15.11,53.00,46.00,12.00,96.00
2561,??????????,??????????," 5,212 ",28.10,9.53,26.00,28.00,4.00,96.00
2561,??????????,??????????," 5,214 ",27.96,13.63,24.00,24.00,0.00,100.00
2561,??????????,???????????," 5,210 ",34.83,10.03,34.00,32.00,6.00,84.00
2561,???????,???????," 2,591 ",52.99,16.18,53.00,39.00,14.00,93.00
2561,???????,??????????," 2,588 ",28.58,9.84,28.00,24.00,8.00,88.00
2561,???????,??????????," 2,590 ",28.94,14.42,28.00,24.00,0.00,100.00
2561,???????,???????????," 2,589 ",35.10,10.25,34.00,36.00,4.00,82.00
2561,???????,???????," 5,500 ",51.46,14.84,51.00,51.00,12.00,96.00
2561,???????,??????????," 5,498 ",26.99,8.05,26.00,26.00,6.00,96.00
2561,???????,??????????," 5,500 ",26.95,11.84,24.00,24.00,0.00,100.00
2561,???????,???????????," 5,495 ",34.25,9.38,34.00,32.00,8.00,76.00
2561,??????????,???????," 25,032 ",52.79,15.34,52.00,46.00,12.00,99.00
2561,??????????,??????????," 25,025 ",28.17,9.93,26.00,24.00,2.00,98.00
2561,??????????,??????????," 25,026 ",28.90,14.56,28.00,24.00,0.00,100.00
2561,??????????,???????????," 25,021 ",35.17,10.48,34.00,34.00,8.00,100.00
2561,?????????,???????," 15,113 ",52.89,15.13,52.00,55.00,8.00,99.00
2561,?????????,??????????," 15,106 ",27.40,8.40,26.00,26.00,4.00,96.00
2561,?????????,??????????," 15,115 ",27.95,13.47,24.00,24.00,0.00,100.00
2561,?????????,???????????," 15,103 ",35.57,10.21,34.00,32.00,6.00,94.00
2561,????????,???????," 12,409 ",53.70,15.01,53.00,52.00,11.00,95.00
2561,????????,??????????," 12,403 ",27.46,8.65,26.00,26.00,6.00,96.00
2561,????????,??????????," 12,406 ",28.59,13.80,28.00,24.00,0.00,100.00
2561,????????,???????????," 12,400 ",35.97,10.08,34.00,32.00,8.00,86.00
2561,????????,???????," 12,479 ",52.02,14.92,52.00,51.00,11.00,95.00
2561,????????,??????????," 12,476 ",27.02,7.96,26.00,26.00,2.00,96.00
2561,????????,??????????," 12,480 ",26.53,12.28,24.00,24.00,0.00,100.00
2561,????????,???????????," 12,474 ",34.78,9.92,34.00,32.00,4.00,90.00
2561,???????????,???????," 19,065 ",50.64,15.41,50.00,46.00,9.00,97.00
2561,???????????,??????????," 19,047 ",27.36,9.07,26.00,26.00,6.00,98.00
2561,???????????,??????????," 19,066 ",26.89,13.51,24.00,24.00,0.00,100.00
2561,???????????,???????????," 19,049 ",34.10,10.12,34.00,30.00,8.00,98.00
2561,?????,???????," 4,909 ",51.62,14.63,51.00,44.00,13.00,91.00
2561,?????,??????????," 4,906 ",27.14,8.09,26.00,24.00,6.00,88.00
2561,?????,??????????," 4,909 ",27.12,12.27,24.00,24.00,0.00,100.00
2561,?????,???????????," 4,908 ",34.69,9.59,34.00,30.00,8.00,80.00
2561,???????,???????," 9,589 ",50.83,15.01,50.00,41.00,12.00,97.00
2561,???????,??????????," 9,579 ",27.10,8.23,26.00,26.00,4.00,96.00
2561,???????,??????????," 9,586 ",27.10,12.57,24.00,24.00,0.00,100.00
2561,???????,???????????," 9,579 ",34.38,9.93,34.00,32.00,6.00,96.00
2561,??????????,???????," 3,587 ",51.91,15.69,51.00,53.00,12.00,94.00
2561,??????????,??????????," 3,579 ",26.82,7.26,26.00,24.00,6.00,72.00
2561,??????????,??????????," 3,588 ",27.44,13.22,24.00,20.00,4.00,100.00
2561,??????????,???????????," 3,578 ",34.86,9.97,34.00,32.00,8.00,80.00
2561,??????,???????," 3,981 ",51.62,14.70,51.00,52.00,11.00,96.00
2561,??????,??????????," 3,980 ",26.59,7.25,26.00,24.00,4.00,74.00
2561,??????,??????????," 3,983 ",26.24,11.23,24.00,24.00,0.00,96.00
2561,??????,???????????," 3,981 ",34.83,9.59,34.00,30.00,6.00,72.00
2561,???????????,???????," 4,262 ",50.69,14.31,51.00,49.00,12.00,91.00
2561,???????????,??????????," 4,250 ",26.44,7.10,26.00,26.00,8.00,76.00
2561,???????????,??????????," 4,261 ",26.00,10.58,24.00,24.00,0.00,92.00
2561,???????????,???????????," 4,254 ",34.37,9.18,34.00,32.00,8.00,78.00
2561,???????,???????," 16,722 ",53.06,15.70,53.00,54.00,9.00,99.00
2561,???????,??????????," 16,708 ",28.73,10.79,26.00,26.00,6.00,100.00
2561,???????,??????????," 16,716 ",28.92,15.34,24.00,24.00,0.00,100.00
2561,???????,???????????," 16,708 ",35.57,10.84,34.00,34.00,6.00,100.00
2561,????????,???????," 15,043 ",52.09,15.15,52.00,60.00,0.00,98.00
2561,????????,??????????," 15,028 ",28.76,9.84,28.00,28.00,6.00,96.00
2561,????????,??????????," 15,032 ",28.78,14.57,28.00,24.00,0.00,100.00
2561,????????,???????????," 15,023 ",35.39,10.38,34.00,32.00,8.00,94.00
2561,???,???????," 5,901 ",50.78,15.36,50.00,49.00,13.00,93.00
2561,???,??????????," 5,897 ",27.55,9.08,26.00,26.00,6.00,90.00
2561,???,??????????," 5,902 ",27.50,14.15,24.00,24.00,0.00,100.00
2561,???,???????????," 5,900 ",34.84,10.34,34.00,30.00,6.00,86.00
2561,???????,???????," 5,000 ",51.67,15.11,51.00,51.00,11.00,96.00
2561,???????,??????????," 4,998 ",27.69,9.08,26.00,24.00,4.00,90.00
2561,???????,??????????," 4,996 ",27.46,12.64,24.00,24.00,0.00,100.00
2561,???????,???????????," 4,995 ",34.56,9.98,34.00,32.00,8.00,88.00
2561,?????????,???????," 7,042 ",54.31,15.16,54.00,54.00,12.00,97.00
2561,?????????,??????????," 7,037 ",28.11,9.57,26.00,26.00,6.00,94.00
2561,?????????,??????????," 7,043 ",29.50,15.18,28.00,24.00,0.00,100.00
2561,?????????,???????????," 7,039 ",36.16,10.37,36.00,34.00,10.00,94.00
2561,????????,???????," 11,457 ",51.83,15.65,51.00,51.00,10.00,98.00
2561,????????,??????????," 11,450 ",27.71,9.14,26.00,26.00,2.00,96.00
2561,????????,??????????," 11,456 ",28.47,14.61,24.00,24.00,0.00,100.00
2561,????????,???????????," 11,450 ",35.15,10.48,34.00,32.00,8.00,100.00
2561,?????????,???????," 7,779 ",53.02,14.62,53.00,59.00,15.00,92.00
2561,?????????,??????????," 7,775 ",27.14,7.88,26.00,26.00,4.00,92.00
2561,?????????,??????????," 7,777 ",27.33,12.69,24.00,24.00,0.00,100.00
2561,?????????,???????????," 7,773 ",35.17,9.63,34.00,32.00,8.00,78.00
2561,??????,???????," 11,209 ",52.13,15.07,52.00,54.00,10.00,97.00
2561,??????,??????????," 11,190 ",27.30,8.15,26.00,26.00,6.00,92.00
2561,??????,??????????," 11,205 ",27.51,12.70,24.00,24.00,0.00,100.00
2561,??????,???????????," 11,187 ",35.10,9.86,34.00,36.00,6.00,90.00
2561,??????,???????," 6,717 ",49.44,14.89,49.00,48.00,12.00,95.00
2561,??????,??????????," 6,710 ",26.59,7.84,26.00,26.00,6.00,90.00
2561,??????,??????????," 6,717 ",25.93,11.83,24.00,20.00,0.00,100.00
2561,??????,???????????," 6,711 ",33.62,9.38,32.00,32.00,8.00,80.00
2561,????????,???????," 3,170 ",53.18,15.57,53.00,47.00,11.00,96.00
2561,????????,??????????," 3,162 ",28.58,10.88,26.00,24.00,2.00,96.00
2561,????????,??????????," 3,168 ",29.73,17.56,24.00,24.00,0.00,100.00
2561,????????,???????????," 3,163 ",36.60,11.86,36.00,36.00,10.00,90.00
2561,?????????,???????," 16,592 ",56.69,15.92,57.00,59.00,8.00,97.00
2561,?????????,??????????," 16,607 ",31.34,13.63,28.00,26.00,6.00,98.00
2561,?????????,??????????," 16,591 ",32.05,16.88,28.00,24.00,0.00,100.00
2561,?????????,???????????," 16,603 ",37.57,11.18,36.00,34.00,6.00,94.00
2561,?????,???????," 3,335 ",57.16,15.11,58.00,56.00,13.00,93.00
2561,?????,??????????," 3,332 ",28.88,9.30,28.00,26.00,6.00,90.00
2561,?????,??????????," 3,334 ",31.81,15.45,28.00,28.00,0.00,100.00
2561,?????,???????????," 3,333 ",38.16,10.68,38.00,32.00,8.00,84.00
2561,?????,???????," 5,976 ",56.56,15.74,56.00,50.00,14.00,98.00
2561,?????,??????????," 5,979 ",29.70,11.35,28.00,28.00,2.00,100.00
2561,?????,??????????," 5,975 ",31.81,16.27,28.00,24.00,0.00,100.00
2561,?????,???????????," 5,977 ",37.34,10.97,36.00,34.00,8.00,96.00
2561,?????????,???????," 4,222 ",54.83,15.62,55.00,67.00,9.00,93.00
2561,?????????,??????????," 4,219 ",28.67,10.05,28.00,28.00,4.00,96.00
2561,?????????,??????????," 4,221 ",29.97,15.12,28.00,24.00,0.00,100.00
2561,?????????,???????????," 4,220 ",36.07,10.62,34.00,34.00,8.00,92.00
2561,????,???????," 3,552 ",59.18,15.42,60.00,60.00,17.00,95.00
2561,????,??????????," 3,546 ",29.87,10.74,28.00,26.00,8.00,94.00
2561,????,??????????," 3,552 ",33.68,17.36,28.00,24.00,0.00,100.00
2561,????,???????????," 3,546 ",39.70,11.88,38.00,34.00,10.00,88.00
2561,????,???????," 3,912 ",57.31,15.76,58.00,53.00,15.00,98.00
2561,????,??????????," 3,914 ",29.40,10.78,28.00,28.00,8.00,96.00
2561,????,??????????," 3,911 ",33.51,18.25,28.00,24.00,0.00,100.00
2561,????,???????????," 3,913 ",38.61,11.96,38.00,38.00,6.00,92.00
2561,?????,???????," 3,857 ",57.78,15.19,58.00,64.00,13.00,96.00
2561,?????,??????????," 3,857 ",29.36,10.27,28.00,26.00,6.00,92.00
2561,?????,??????????," 3,856 ",32.24,16.13,28.00,24.00,4.00,100.00
2561,?????,???????????," 3,854 ",38.12,10.84,38.00,36.00,10.00,88.00
2561,????????,???????," 11,418 ",55.62,15.33,56.00,60.00,11.00,95.00
2561,????????,??????????," 11,411 ",29.45,10.93,28.00,26.00,6.00,98.00
2561,????????,??????????," 11,415 ",31.27,16.03,28.00,28.00,0.00,100.00
2561,????????,???????????," 11,416 ",36.73,10.91,36.00,34.00,8.00,94.00
2561,??????????,???????," 2,960 ",51.24,14.38,51.00,50.00,17.00,90.00
2561,??????????,??????????," 2,960 ",26.89,7.31,26.00,26.00,4.00,84.00
2561,??????????,??????????," 2,962 ",25.98,11.24,24.00,24.00,0.00,96.00
2561,??????????,???????????," 2,959 ",34.20,9.35,34.00,34.00,12.00,76.00
2561,?????????,???????," 9,215 ",52.62,15.72,52.00,51.00,12.00,99.00
2561,?????????,??????????," 9,214 ",28.58,10.47,26.00,26.00,4.00,100.00
2561,?????????,??????????," 9,213 ",29.07,16.03,24.00,24.00,0.00,100.00
2561,?????????,???????????," 9,212 ",35.23,11.03,34.00,30.00,6.00,96.00
2561,?????????,???????," 3,128 ",53.56,15.33,53.00,50.00,12.00,94.00
2561,?????????,??????????," 3,129 ",27.14,8.23,26.00,26.00,6.00,86.00
2561,?????????,??????????," 3,128 ",28.10,13.58,24.00,24.00,0.00,100.00
2561,?????????,???????????," 3,129 ",35.19,10.25,34.00,34.00,10.00,90.00
2561,?????????,???????," 6,567 ",52.41,14.94,52.00,49.00,11.00,93.00
2561,?????????,??????????," 6,569 ",27.61,8.61,26.00,26.00,4.00,100.00
2561,?????????,??????????," 6,562 ",28.47,13.56,28.00,24.00,0.00,100.00
2561,?????????,???????????," 6,568 ",35.24,9.95,34.00,32.00,8.00,92.00
2561,???,???????," 6,233 ",51.72,14.58,51.00,42.00,15.00,94.00
2561,???,??????????," 6,233 ",27.57,8.52,26.00,26.00,4.00,98.00
2561,???,??????????," 6,233 ",27.48,13.51,24.00,24.00,0.00,100.00
2561,???,???????????," 6,233 ",34.68,9.83,34.00,30.00,6.00,90.00
2561,???????,???????," 5,174 ",53.91,15.21,54.00,57.00,15.00,96.00
2561,???????,??????????," 5,174 ",27.34,8.15,26.00,26.00,6.00,94.00
2561,???????,??????????," 5,174 ",28.77,13.65,28.00,24.00,0.00,100.00
2561,???????,???????????," 5,173 ",35.24,9.85,34.00,30.00,8.00,84.00
2561,????????,???????," 7,668 ",56.36,15.58,56.00,53.00,16.00,97.00
2561,????????,??????????," 7,666 ",29.88,12.07,28.00,26.00,2.00,96.00
2561,????????,??????????," 7,668 ",31.64,17.50,28.00,24.00,0.00,100.00
2561,????????,???????????," 7,666 ",36.95,11.35,36.00,36.00,10.00,92.00
2561,??????,???????," 4,838 ",51.52,15.16,51.00,52.00,2.00,95.00
2561,??????,??????????," 4,837 ",27.54,8.79,26.00,26.00,6.00,88.00
2561,??????,??????????," 4,839 ",27.51,13.46,24.00,24.00,0.00,100.00
2561,??????,???????????," 4,837 ",34.27,9.92,34.00,30.00,8.00,86.00
2561,?????????,???????," 8,967 ",51.47,14.91,51.00,47.00,8.00,94.00
2561,?????????,??????????," 8,959 ",27.45,8.63,26.00,26.00,6.00,98.00
2561,?????????,??????????," 8,966 ",27.36,12.94,24.00,24.00,0.00,100.00
2561,?????????,???????????," 8,961 ",34.54,9.83,34.00,32.00,8.00,84.00
2561,???????,???????," 9,219 ",55.78,15.64,56.00,56.00,13.00,100.00
2561,???????,??????????," 9,183 ",28.93,10.22,28.00,26.00,4.00,96.00
2561,???????,??????????," 9,217 ",30.60,15.82,28.00,24.00,0.00,100.00
2561,???????,???????????," 9,179 ",36.18,10.71,34.00,32.00,10.00,98.00
2561,?????????,???????," 8,429 ",53.02,14.73,53.00,46.00,10.00,97.00
2561,?????????,??????????," 8,415 ",27.67,8.86,26.00,26.00,4.00,100.00
2561,?????????,??????????," 8,427 ",28.49,13.60,24.00,24.00,0.00,100.00
2561,?????????,???????????," 8,414 ",35.00,9.95,34.00,34.00,6.00,96.00
2561,??????????,???????," 8,082 ",55.05,15.37,55.00,62.00,15.00,97.00
2561,??????????,??????????," 8,082 ",28.12,9.47,26.00,24.00,6.00,100.00
2561,??????????,??????????," 8,080 ",30.20,14.97,28.00,24.00,0.00,100.00
2561,??????????,???????????," 8,080 ",36.12,10.52,34.00,34.00,10.00,84.00
2561,??????,???????," 10,634 ",57.36,16.44,58.00,65.00,11.00,97.00
2561,??????,??????????," 10,634 ",30.82,11.94,28.00,26.00,4.00,100.00
2561,??????,??????????," 10,629 ",32.99,17.62,28.00,24.00,0.00,100.00
2561,??????,???????????," 10,630 ",37.53,11.66,36.00,34.00,6.00,96.00
2561,?????????,???????," 4,797 ",53.66,15.01,54.00,52.00,11.00,95.00
2561,?????????,??????????," 4,793 ",28.59,10.26,28.00,26.00,6.00,98.00
2561,?????????,??????????," 4,797 ",28.48,13.32,28.00,24.00,0.00,100.00
2561,?????????,???????????," 4,786 ",35.20,9.98,34.00,34.00,10.00,84.00
2561,???????????,???????," 1,738 ",57.04,15.58,58.00,62.00,16.00,97.00
2561,???????????,??????????," 1,737 ",29.56,10.47,28.00,30.00,6.00,96.00
2561,???????????,??????????," 1,738 ",32.12,17.09,28.00,24.00,0.00,100.00
2561,???????????,???????????," 1,737 ",37.27,11.44,36.00,36.00,8.00,86.00
2561,????????,???????," 4,650 ",55.70,16.12,56.00,52.00,13.00,96.00
2561,????????,??????????," 4,636 ",28.87,10.85,28.00,24.00,4.00,96.00
2561,????????,??????????," 4,649 ",31.64,18.14,28.00,24.00,0.00,100.00
2561,????????,???????????," 4,635 ",36.92,11.84,36.00,32.00,8.00,100.00
2561,???????????????,???????," 5,507 ",56.06,15.02,56.00,61.00,16.00,95.00
2561,???????????????,??????????," 5,500 ",29.28,10.64,28.00,26.00,8.00,98.00
2561,???????????????,??????????," 5,505 ",30.23,14.34,28.00,24.00,0.00,100.00
2561,???????????????,???????????," 5,495 ",36.68,10.29,36.00,30.00,6.00,84.00
2561,?????????????,???????," 14,956 ",56.15,16.10,56.00,52.00,11.00,97.00
2561,?????????????,??????????," 14,953 ",28.41,10.28,26.00,26.00,4.00,98.00
2561,?????????????,??????????," 14,960 ",30.54,17.11,28.00,24.00,0.00,100.00
2561,?????????????,???????????," 14,950 ",37.00,11.53,36.00,34.00,6.00,96.00
2561,??????,???????," 5,050 ",53.22,15.80,53.00,52.00,12.00,94.00
2561,??????,??????????," 5,050 ",27.71,9.13,26.00,26.00,6.00,96.00
2561,??????,??????????," 5,048 ",27.65,13.50,24.00,24.00,4.00,100.00
2561,??????,???????????," 5,044 ",34.91,10.40,34.00,32.00,0.00,88.00
2561,?????,???????," 2,604 ",54.57,15.20,55.00,61.00,14.00,98.00
2561,?????,??????????," 2,595 ",27.59,8.20,26.00,26.00,6.00,80.00
2561,?????,??????????," 2,603 ",28.55,14.19,24.00,24.00,0.00,100.00
2561,?????,???????????," 2,597 ",35.91,10.06,34.00,38.00,10.00,88.00
2561,??????,???????," 4,307 ",58.99,15.86,59.00,57.00,8.00,98.00
2561,??????,??????????," 4,306 ",33.22,14.76,30.00,28.00,8.00,96.00
2561,??????,??????????," 4,307 ",33.63,18.92,28.00,24.00,0.00,100.00
2561,??????,???????????," 4,304 ",38.14,11.96,36.00,34.00,10.00,98.00
2561,????????????,???????," 10,322 ",55.93,15.28,56.00,55.00,14.00,96.00
2561,????????????,??????????," 10,318 ",28.59,10.05,28.00,24.00,6.00,94.00
2561,????????????,??????????," 10,316 ",29.67,15.19,28.00,24.00,0.00,100.00
2561,????????????,???????????," 10,317 ",36.58,10.74,36.00,32.00,6.00,96.00
2561,?????,???????," 1,742 ",55.23,15.61,55.00,54.00,12.00,94.00
2561,?????,??????????," 1,742 ",28.65,10.59,28.00,28.00,10.00,100.00
2561,?????,??????????," 1,742 ",29.71,15.94,28.00,28.00,0.00,100.00
2561,?????,???????????," 1,742 ",36.05,10.81,34.00,34.00,12.00,86.00
2561,?????,???????," 4,871 ",57.62,15.02,58.00,62.00,15.00,94.00
2561,?????,??????????," 4,872 ",28.98,10.14,28.00,26.00,2.00,96.00
2561,?????,??????????," 4,870 ",31.18,15.54,28.00,24.00,0.00,100.00
2561,?????,???????????," 4,871 ",37.70,10.57,36.00,32.00,6.00,88.00
2561,?????,???????," 15,214 ",56.70,16.28,57.00,55.00,10.00,98.00
2561,?????,??????????," 15,208 ",30.08,12.21,28.00,26.00,2.00,100.00
2561,?????,??????????," 15,215 ",32.02,18.74,28.00,24.00,0.00,100.00
2561,?????,???????????," 15,208 ",37.92,12.21,36.00,32.00,8.00,100.00
2561,????,???????," 3,407 ",53.98,15.33,54.00,42.00,16.00,94.00
2561,????,??????????," 3,406 ",27.70,8.51,26.00,26.00,6.00,86.00
2561,????,??????????," 3,409 ",28.19,14.75,24.00,24.00,0.00,100.00
2561,????,???????????," 3,403 ",35.58,10.39,34.00,34.00,10.00,86.00
2561,????,???????," 6,582 ",58.36,15.93,59.00,60.00,13.00,98.00
2561,????,??????????," 6,581 ",29.32,10.51,28.00,26.00,8.00,98.00
2561,????,??????????," 6,581 ",33.00,18.53,28.00,24.00,0.00,100.00
2561,????,???????????," 6,580 ",38.46,12.04,36.00,36.00,8.00,98.00
2561,??????,???????," 4,908 ",57.57,15.70,58.00,64.00,16.00,96.00
2561,??????,??????????," 4,910 ",28.07,8.95,26.00,26.00,8.00,90.00
2561,??????,??????????," 4,908 ",30.58,15.25,28.00,24.00,4.00,100.00
2561,??????,???????????," 4,908 ",37.49,11.17,36.00,34.00,8.00,94.00
2561,???????,???????," 8,857 ",42.84,15.18,40.00,30.00,0.00,95.00
2561,???????,??????????," 8,884 ",26.97,7.95,26.00,26.00,0.00,98.00
2561,???????,??????????," 8,859 ",23.69,11.78,24.00,20.00,0.00,100.00
2561,???????,???????????," 8,889 ",31.17,9.21,30.00,30.00,2.00,88.00
2561,????,???????," 6,219 ",44.93,15.66,43.00,34.00,12.00,94.00
2561,????,??????????," 6,217 ",27.02,8.14,26.00,26.00,6.00,90.00
2561,????,??????????," 6,219 ",24.43,12.38,24.00,20.00,0.00,100.00
2561,????,???????????," 6,220 ",32.01,9.47,30.00,30.00,8.00,86.00
2561,????????,???????," 8,310 ",41.80,14.68,39.00,35.00,10.00,92.00
2561,????????,??????????," 8,307 ",26.58,7.27,26.00,26.00,8.00,84.00
2561,????????,??????????," 8,309 ",23.34,10.39,24.00,20.00,0.00,100.00
2561,????????,???????????," 8,302 ",30.73,8.74,30.00,30.00,8.00,76.00
2562,?????????????,???????," 65,171 ",60.03,15.93,61.00,62.00,2.00,99.00
2562,?????????????,??????????," 65,130 ",41.90,19.53,36.00,30.00,0.00,100.00
2562,?????????????,??????????," 65,142 ",33.25,20.87,28.00,20.00,0.00,100.00
2562,?????????????,???????????," 65,095 ",32.25,10.62,31.00,27.00,0.00,98.00
2562,???????????,???????," 13,917 ",56.92,15.14,58.00,61.00,12.00,96.00
2562,???????????,??????????," 13,909 ",36.13,15.12,32.00,28.00,6.00,98.00
2562,???????????,??????????," 13,912 ",27.32,15.42,24.00,20.00,0.00,100.00
2562,???????????,???????????," 13,908 ",30.12,8.15,29.50,27.00,0.00,81.50
2562,???????,???????," 12,049 ",57.54,15.34,59.00,64.00,12.00,97.00
2562,???????,??????????," 12,048 ",38.08,16.57,34.00,28.00,8.00,100.00
2562,???????,??????????," 12,041 ",29.28,16.75,24.00,20.00,0.00,100.00
2562,???????,???????????," 12,045 ",30.81,8.74,30.00,27.00,6.50,91.50
2562,????????,???????," 11,943 ",55.72,15.45,56.00,60.00,13.00,97.00
2562,????????,??????????," 11,938 ",35.85,15.66,32.00,28.00,6.00,98.00
2562,????????,??????????," 11,941 ",28.42,17.28,24.00,20.00,0.00,100.00
2562,????????,???????????," 11,933 ",30.61,9.02,29.50,27.00,2.00,91.50
2562,???????????????,???????," 8,488 ",52.73,15.12,53.00,55.00,13.00,95.00
2562,???????????????,??????????," 8,475 ",31.56,12.16,30.00,26.00,6.00,96.00
2562,???????????????,??????????," 8,486 ",25.53,14.98,24.00,20.00,0.00,100.00
2562,???????????????,???????????," 8,472 ",29.17,7.91,29.00,27.00,6.00,77.50
2562,???????,???????," 3,094 ",54.34,15.59,55.00,58.00,16.00,96.00
2562,???????,??????????," 3,091 ",31.23,10.93,30.00,28.00,10.00,92.00
2562,???????,??????????," 3,094 ",25.17,14.25,24.00,20.00,0.00,100.00
2562,???????,???????????," 3,090 ",29.48,7.89,29.00,27.00,8.00,66.50
2562,??????,???????," 7,863 ",54.17,15.40,55.00,61.00,10.00,95.00
2562,??????,??????????," 7,861 ",32.63,12.91,30.00,28.00,8.00,96.00
2562,??????,??????????," 7,860 ",26.29,15.57,24.00,20.00,0.00,100.00
2562,??????,???????????," 7,859 ",29.47,8.20,29.00,27.00,2.00,87.50
2562,?????????,???????," 1,951 ",54.46,14.28,55.00,62.00,14.00,97.00
2562,?????????,??????????," 1,951 ",31.23,10.73,30.00,24.00,8.00,88.00
